function,rows,columns,str_len,repeat,times
apply_str_lower,3,1,16,1000,0.00024112098617479205
apply_str_lower,3,1,16,1000,0.00023936800425872207
apply_str_lower,3,1,16,1000,0.00024078498245216906
apply_str_lower,3,1,16,1000,0.0002449830062687397
apply_str_lower,3,1,16,1000,0.00024195399601012468
apply_str_lower,3,1,16,1000,0.00025328100309707224
apply_str_lower,3,1,16,1000,0.00024367999867536128
apply_str_lower,3,1,16,1000,0.0002584730100352317
apply_str_lower,3,1,16,1000,0.00024254899471998215
apply_str_lower,3,1,16,1000,0.00024020799901336432
apply_str_lower,3,1,16,1000,0.0002980779972858727
apply_str_lower,3,1,16,1000,0.0002425390121061355
apply_str_lower,3,1,16,1000,0.0002471839834470302
apply_str_lower,3,1,16,1000,0.000289241987047717
apply_str_lower,3,1,16,1000,0.0002466420119162649
apply_str_lower,3,1,16,1000,0.0002477410016581416
apply_str_lower,3,1,16,1000,0.00024200000916607678
apply_str_lower,3,1,16,1000,0.00022609700681641698
apply_str_lower,3,1,16,1000,0.00022933600121177733
apply_str_lower,3,1,16,1000,0.00022711700876243412
apply_str_lower,3,1,16,1000,0.00022648301091976464
apply_str_lower,3,1,16,1000,0.00022736299433745444
apply_str_lower,3,1,16,1000,0.00022705199080519378
apply_str_lower,3,1,16,1000,0.000225761003093794
apply_str_lower,3,1,16,1000,0.00022725999588146806
apply_str_lower,3,1,16,1000,0.00022977698245085776
apply_str_lower,3,1,16,1000,0.00023668998619541526
apply_str_lower,3,1,16,1000,0.00022878099116496742
apply_str_lower,3,1,16,1000,0.00022549898130819201
apply_str_lower,3,1,16,1000,0.00022729201009497046
apply_str_lower,3,1,16,1000,0.0002256430161651224
apply_str_lower,3,1,16,1000,0.00022697800886817276
apply_str_lower,3,1,16,1000,0.00022761698346585035
apply_str_lower,3,1,16,1000,0.00022499199258163571
apply_str_lower,3,1,16,1000,0.00020540697732940316
apply_str_lower,3,1,16,1000,0.0002170029911212623
apply_str_lower,3,1,16,1000,0.00020269901142455637
apply_str_lower,3,1,16,1000,0.00020723699708469212
apply_str_lower,3,1,16,1000,0.0002371649898122996
apply_str_lower,3,1,16,1000,0.00021821900736540556
apply_str_lower,3,1,16,1000,0.00020406098337844014
apply_str_lower,3,1,16,1000,0.00020122301066294312
apply_str_lower,3,1,16,1000,0.00023591099306941032
apply_str_lower,3,1,16,1000,0.00020221798331476748
apply_str_lower,3,1,16,1000,0.0002400130033493042
apply_str_lower,3,1,16,1000,0.0002648750087246299
apply_str_lower,3,1,16,1000,0.0002602580061648041
apply_str_lower,3,1,16,1000,0.0002565670001786202
apply_str_lower,3,1,16,1000,0.0002601489832159132
apply_str_lower,3,1,16,1000,0.00025597200146876276
apply_str_lower,3,1,16,1000,0.00023123598657548428
apply_str_lower,3,1,16,1000,0.00022556399926543236
apply_str_lower,3,1,16,1000,0.00022671499755233526
apply_str_lower,3,1,16,1000,0.00023229498765431345
apply_str_lower,3,1,16,1000,0.0002269950055051595
apply_str_lower,3,1,16,1000,0.0002300060004927218
apply_str_lower,3,1,16,1000,0.00022790502407588065
apply_str_lower,3,1,16,1000,0.00022713298676535487
apply_str_lower,3,1,16,1000,0.0002285570080857724
apply_str_lower,3,1,16,1000,0.00021823798306286335
apply_str_lower,3,1,16,1000,0.0002131149813067168
apply_str_lower,3,1,16,1000,0.00021842200658284128
apply_str_lower,3,1,16,1000,0.00021132102119736373
apply_str_lower,3,1,16,1000,0.00021751699387095869
apply_str_lower,3,1,16,1000,0.00022467999951913953
apply_str_lower,3,1,16,1000,0.00024131100508384407
apply_str_lower,3,1,16,1000,0.00023348300601355731
apply_str_lower,3,1,16,1000,0.00023846799740567803
apply_str_lower,3,1,16,1000,0.0002398060169070959
apply_str_lower,3,1,16,1000,0.00026434400933794677
apply_str_lower,3,1,16,1000,0.0002416549832560122
apply_str_lower,3,1,16,1000,0.00026026100385934114
apply_str_lower,3,1,16,1000,0.0002469309838488698
apply_str_lower,3,1,16,1000,0.0002455129870213568
apply_str_lower,3,1,16,1000,0.0002447689766995609
apply_str_lower,3,1,16,1000,0.00024039199342951179
apply_str_lower,3,1,16,1000,0.000241344008827582
apply_str_lower,3,1,16,1000,0.00025116800679825246
apply_str_lower,3,1,16,1000,0.00023766100639477372
apply_str_lower,3,1,16,1000,0.0002275469887536019
apply_str_lower,3,1,16,1000,0.0002276119776070118
apply_str_lower,3,1,16,1000,0.0002273869758937508
apply_str_lower,3,1,16,1000,0.00022514601005241275
apply_str_lower,3,1,16,1000,0.00022246298613026738
apply_str_lower,3,1,16,1000,0.0002115030074492097
apply_str_lower,3,1,16,1000,0.00021896898397244513
apply_str_lower,3,1,16,1000,0.0002149529755115509
apply_str_lower,3,1,16,1000,0.00021613299031741917
apply_str_lower,3,1,16,1000,0.00021519398433156312
apply_str_lower,3,1,16,1000,0.00021989998640492558
apply_str_lower,3,1,16,1000,0.0002277329913340509
apply_str_lower,3,1,16,1000,0.0002295680169481784
apply_str_lower,3,1,16,1000,0.0002290720003657043
apply_str_lower,3,1,16,1000,0.00022406698553822935
apply_str_lower,3,1,16,1000,0.00021434397785924375
apply_str_lower,3,1,16,1000,0.0002255649887956679
apply_str_lower,3,1,16,1000,0.00021179800387471914
apply_str_lower,3,1,16,1000,0.00021191799896769226
apply_str_lower,3,1,16,1000,0.000228340009925887
apply_str_lower,3,1,16,1000,0.0002297369937878102
apply_str_lower,3,1,16,1000,0.0002260279725305736
apply_str_lower,3,1,16,1000,0.0002589870127849281
apply_str_lower,3,1,16,1000,0.0002430529857520014
apply_str_lower,3,1,16,1000,0.0002275989972986281
apply_str_lower,3,1,16,1000,0.0002355719916522503
apply_str_lower,3,1,16,1000,0.00026495399652048945
apply_str_lower,3,1,16,1000,0.00022864999482408166
apply_str_lower,3,1,16,1000,0.00022768499911762774
apply_str_lower,3,1,16,1000,0.00022436797735281289
apply_str_lower,3,1,16,1000,0.00022751200594939291
apply_str_lower,3,1,16,1000,0.0002273379941470921
apply_str_lower,3,1,16,1000,0.00022570398868992925
apply_str_lower,3,1,16,1000,0.00023702901671640575
apply_str_lower,3,1,16,1000,0.000228154007345438
apply_str_lower,3,1,16,1000,0.00022601502132602036
apply_str_lower,3,1,16,1000,0.000226505973841995
apply_str_lower,3,1,16,1000,0.0002244909992441535
apply_str_lower,3,1,16,1000,0.00022413799888454378
apply_str_lower,3,1,16,1000,0.00020480999955907464
apply_str_lower,3,1,16,1000,0.00020190098439343274
apply_str_lower,3,1,16,1000,0.00020202601444907486
apply_str_lower,3,1,16,1000,0.0002202379982918501
apply_str_lower,3,1,16,1000,0.0002273059799335897
apply_str_lower,3,1,16,1000,0.0002273540012538433
apply_str_lower,3,1,16,1000,0.00022639500093646348
apply_str_lower,3,1,16,1000,0.0002289380063302815
apply_str_lower,3,1,16,1000,0.0002256070147268474
apply_str_lower,3,1,16,1000,0.00024893501540645957
apply_str_lower,3,1,16,1000,0.00022837001597508788
apply_str_lower,3,1,16,1000,0.00024144700728356838
apply_str_lower,3,1,16,1000,0.00027330100419931114
apply_str_lower,3,1,16,1000,0.00022634098422713578
apply_str_lower,3,1,16,1000,0.00022548099514096975
apply_str_lower,3,1,16,1000,0.00026372598949819803
apply_str_lower,3,1,16,1000,0.00022926699602976441
apply_str_lower,3,1,16,1000,0.00022947200341150165
apply_str_lower,3,1,16,1000,0.0002257390005979687
apply_str_lower,3,1,16,1000,0.00022758799605071545
apply_str_lower,3,1,16,1000,0.00022633399930782616
apply_str_lower,3,1,16,1000,0.00022924802033230662
apply_str_lower,3,1,16,1000,0.00022410700330510736
apply_str_lower,3,1,16,1000,0.00022712498321197927
apply_str_lower,3,1,16,1000,0.0002267179952468723
apply_str_lower,3,1,16,1000,0.000232190010137856
apply_str_lower,3,1,16,1000,0.00024121397291310132
apply_str_lower,3,1,16,1000,0.00024542200844734907
apply_str_lower,3,1,16,1000,0.0002507470198906958
apply_str_lower,3,1,16,1000,0.00024250498972833157
apply_str_lower,3,1,16,1000,0.0002415509952697903
apply_str_lower,3,1,16,1000,0.0002445519785396755
apply_str_lower,3,1,16,1000,0.0002422030083835125
apply_str_lower,3,1,16,1000,0.00022521699429489672
apply_str_lower,3,1,16,1000,0.00021429400658234954
apply_str_lower,3,1,16,1000,0.00021532998653128743
apply_str_lower,3,1,16,1000,0.00021311099408194423
apply_str_lower,3,1,16,1000,0.00021394400391727686
apply_str_lower,3,1,16,1000,0.00021326998830772936
apply_str_lower,3,1,16,1000,0.00021214797743596137
apply_str_lower,3,1,16,1000,0.000212459999602288
apply_str_lower,3,1,16,1000,0.0002114950038958341
apply_str_lower,3,1,16,1000,0.00021749100415036082
apply_str_lower,3,1,16,1000,0.00022994997561909258
apply_str_lower,3,1,16,1000,0.00025920901680365205
apply_str_lower,3,1,16,1000,0.0002624990011099726
apply_str_lower,3,1,16,1000,0.00025703999563120306
apply_str_lower,3,1,16,1000,0.00025987697881646454
apply_str_lower,3,1,16,1000,0.00024955099797807634
apply_str_lower,3,1,16,1000,0.0002508180041331798
apply_str_lower,3,1,16,1000,0.00024178699823096395
apply_str_lower,3,1,16,1000,0.00024502500309608877
apply_str_lower,3,1,16,1000,0.0002437989751342684
apply_str_lower,3,1,16,1000,0.00024286200641654432
apply_str_lower,3,1,16,1000,0.00024500899598933756
apply_str_lower,3,1,16,1000,0.0002444529964122921
apply_str_lower,3,1,16,1000,0.00024003299768082798
apply_str_lower,3,1,16,1000,0.000227743003051728
apply_str_lower,3,1,16,1000,0.00022940899361856282
apply_str_lower,3,1,16,1000,0.00022711401106789708
apply_str_lower,3,1,16,1000,0.000218064000364393
apply_str_lower,3,1,16,1000,0.0002135050017386675
apply_str_lower,3,1,16,1000,0.00022047499078325927
apply_str_lower,3,1,16,1000,0.00021246200776658952
apply_str_lower,3,1,16,1000,0.00022019699099473655
apply_str_lower,3,1,16,1000,0.00022480299230664968
apply_str_lower,3,1,16,1000,0.0002264789945911616
apply_str_lower,3,1,16,1000,0.00023012497695162892
apply_str_lower,3,1,16,1000,0.0002241629990749061
apply_str_lower,3,1,16,1000,0.0002129139902535826
apply_str_lower,3,1,16,1000,0.0002180399897042662
apply_str_lower,3,1,16,1000,0.00021292499150149524
apply_str_lower,3,1,16,1000,0.0002125570026692003
apply_str_lower,3,1,16,1000,0.00021147998631931841
apply_str_lower,3,1,16,1000,0.00021081199520267546
apply_str_lower,3,1,16,1000,0.0002129519998561591
apply_str_lower,3,1,16,1000,0.00021046199253760278
apply_str_lower,3,1,16,1000,0.00023552298080176115
apply_str_lower,3,1,16,1000,0.00024212599964812398
apply_str_lower,3,1,16,1000,0.00024976200074888766
apply_str_lower,3,1,16,1000,0.00024772199685685337
apply_str_lower,3,1,16,1000,0.00024576298892498016
apply_str_lower,3,1,16,1000,0.00024026702158153057
apply_str_lower,3,1,16,1000,0.00022841402096673846
apply_str_lower,3,1,16,1000,0.0002254410064779222
apply_str_lower,3,1,16,1000,0.00022565998369827867
apply_str_lower,3,1,16,1000,0.00022617998183704913
apply_str_lower,3,1,16,1000,0.0002172960084863007
apply_str_lower,3,1,16,1000,0.00021735901827923954
apply_str_lower,3,1,16,1000,0.00021485000615939498
apply_str_lower,3,1,16,1000,0.00021654798183590174
apply_str_lower,3,1,16,1000,0.00022439900203607976
apply_str_lower,3,1,16,1000,0.00022651100880466402
apply_str_lower,3,1,16,1000,0.00022528902627527714
apply_str_lower,3,1,16,1000,0.0002289809926878661
apply_str_lower,3,1,16,1000,0.00021496298722922802
apply_str_lower,3,1,16,1000,0.00021428702166303992
apply_str_lower,3,1,16,1000,0.00022662000264972448
apply_str_lower,3,1,16,1000,0.00021589599782601
apply_str_lower,3,1,16,1000,0.00022256700322031975
apply_str_lower,3,1,16,1000,0.00022674899082630873
apply_str_lower,3,1,16,1000,0.0002277650055475533
apply_str_lower,3,1,16,1000,0.00022675399668514729
apply_str_lower,3,1,16,1000,0.0002280249900650233
apply_str_lower,3,1,16,1000,0.00022610099404118955
apply_str_lower,3,1,16,1000,0.00022730400087311864
apply_str_lower,3,1,16,1000,0.00022684602299705148
apply_str_lower,3,1,16,1000,0.0002344959939364344
apply_str_lower,3,1,16,1000,0.0002420819946564734
apply_str_lower,3,1,16,1000,0.0002430749882478267
apply_str_lower,3,1,16,1000,0.00024071201914921403
apply_str_lower,3,1,16,1000,0.00023889500880613923
apply_str_lower,3,1,16,1000,0.0002478589885868132
apply_str_lower,3,1,16,1000,0.0002595599798951298
apply_str_lower,3,1,16,1000,0.00026874098693951964
apply_str_lower,3,1,16,1000,0.0002589490031823516
apply_str_lower,3,1,16,1000,0.0002509340120013803
apply_str_lower,3,1,16,1000,0.00022436099243350327
apply_str_lower,3,1,16,1000,0.00022606897982768714
apply_str_lower,3,1,16,1000,0.00022632998297922313
apply_str_lower,3,1,16,1000,0.00022351602092385292
apply_str_lower,3,1,16,1000,0.00021334498887881637
apply_str_lower,3,1,16,1000,0.0002104909799527377
apply_str_lower,3,1,16,1000,0.0002128260093741119
apply_str_lower,3,1,16,1000,0.00020695000421255827
apply_str_lower,3,1,16,1000,0.0002009290037676692
apply_str_lower,3,1,16,1000,0.00020275497809052467
apply_str_lower,3,1,16,1000,0.00021662001381628215
apply_str_lower,3,1,16,1000,0.00021151499822735786
apply_str_lower,3,1,16,1000,0.00021143502090126276
apply_str_lower,3,1,16,1000,0.00021445797756314278
apply_str_lower,3,1,16,1000,0.00022824297775514424
apply_str_lower,3,1,16,1000,0.00021395398653112352
apply_str_lower,3,1,16,1000,0.00021552498219534755
apply_str_lower,3,1,16,1000,0.00021277499035932124
apply_str_lower,3,1,16,1000,0.00021284300601109862
apply_str_lower,3,1,16,1000,0.0002289139956701547
apply_str_lower,3,1,16,1000,0.0002402119862381369
apply_str_lower,3,1,16,1000,0.00023986899759620428
apply_str_lower,3,1,16,1000,0.00024394798674620688
apply_str_lower,3,1,16,1000,0.0002427560102660209
apply_str_lower,3,1,16,1000,0.00023959600366652012
apply_str_lower,3,1,16,1000,0.00024063899763859808
apply_str_lower,3,1,16,1000,0.0002419769880361855
apply_str_lower,3,1,16,1000,0.0002443490084260702
apply_str_lower,3,1,16,1000,0.0002441400138195604
apply_str_lower,3,1,16,1000,0.0002421409881208092
apply_str_lower,3,1,16,1000,0.00025534199085086584
apply_str_lower,3,1,16,1000,0.0002507250173948705
apply_str_lower,3,1,16,1000,0.00024277498596347868
apply_str_lower,3,1,16,1000,0.0002389209985267371
apply_str_lower,3,1,16,1000,0.00024225300876423717
apply_str_lower,3,1,16,1000,0.00024237300385721028
apply_str_lower,3,1,16,1000,0.00024246700922958553
apply_str_lower,3,1,16,1000,0.000244634022237733
apply_str_lower,3,1,16,1000,0.0002442949917167425
apply_str_lower,3,1,16,1000,0.000242499983869493
apply_str_lower,3,1,16,1000,0.00024734099861234426
apply_str_lower,3,1,16,1000,0.0002442699915263802
apply_str_lower,3,1,16,1000,0.00024108300567604601
apply_str_lower,3,1,16,1000,0.0002441990072838962
apply_str_lower,3,1,16,1000,0.0002423370024189353
apply_str_lower,3,1,16,1000,0.00024387601297348738
apply_str_lower,3,1,16,1000,0.00024270699941553175
apply_str_lower,3,1,16,1000,0.00024950000806711614
apply_str_lower,3,1,16,1000,0.00024353698245249689
apply_str_lower,3,1,16,1000,0.0002415069902781397
apply_str_lower,3,1,16,1000,0.000246573006734252
apply_str_lower,3,1,16,1000,0.0002406630082987249
apply_str_lower,3,1,16,1000,0.00024384300922974944
apply_str_lower,3,1,16,1000,0.0002374050091020763
apply_str_lower,3,1,16,1000,0.00022644101409241557
apply_str_lower,3,1,16,1000,0.00022816701675765216
apply_str_lower,3,1,16,1000,0.00022844198974780738
apply_str_lower,3,1,16,1000,0.00022590800654143095
apply_str_lower,3,1,16,1000,0.0002247170195914805
apply_str_lower,3,1,16,1000,0.0002278769970871508
apply_str_lower,3,1,16,1000,0.0002264529757667333
apply_str_lower,3,1,16,1000,0.00023180301650427282
apply_str_lower,3,1,16,1000,0.00024436000967398286
apply_str_lower,3,1,16,1000,0.00024035898968577385
apply_str_lower,3,1,16,1000,0.00025051398552022874
apply_str_lower,3,1,16,1000,0.00024272801238112152
apply_str_lower,3,1,16,1000,0.0002422640100121498
apply_str_lower,3,1,16,1000,0.00024482799926772714
apply_str_lower,3,1,16,1000,0.0002463140117470175
apply_str_lower,3,1,16,1000,0.00024440299603156745
apply_str_lower,3,1,16,1000,0.0002434579946566373
apply_str_lower,3,1,16,1000,0.00024056699476204813
apply_str_lower,3,1,16,1000,0.00024334999034181237
apply_str_lower,3,1,16,1000,0.00025660297251306474
apply_str_lower,3,1,16,1000,0.0002482109994161874
apply_str_lower,3,1,16,1000,0.000258609012234956
apply_str_lower,3,1,16,1000,0.00027698499616235495
apply_str_lower,3,1,16,1000,0.00027589197270572186
apply_str_lower,3,1,16,1000,0.0002780439972411841
apply_str_lower,3,1,16,1000,0.00024659401969984174
apply_str_lower,3,1,16,1000,0.00024277999182231724
apply_str_lower,3,1,16,1000,0.0002404260158073157
apply_str_lower,3,1,16,1000,0.00024277600459754467
apply_str_lower,3,1,16,1000,0.0002394460025243461
apply_str_lower,3,1,16,1000,0.00022721500135958195
apply_str_lower,3,1,16,1000,0.00023033798788674176
apply_str_lower,3,1,16,1000,0.00022768598864786327
apply_str_lower,3,1,16,1000,0.0002249469980597496
apply_str_lower,3,1,16,1000,0.00022696400992572308
apply_str_lower,3,1,16,1000,0.000235180021263659
apply_str_lower,3,1,16,1000,0.00026128001627512276
apply_str_lower,3,1,16,1000,0.00025975098833441734
apply_str_lower,3,1,16,1000,0.0002513979852665216
apply_str_lower,3,1,16,1000,0.00022581699886359274
apply_str_lower,3,1,16,1000,0.00022588300635106862
apply_str_lower,3,1,16,1000,0.00022526999237015843
apply_str_lower,3,1,16,1000,0.00023417000193148851
apply_str_lower,3,1,16,1000,0.00022642299882136285
apply_str_lower,3,1,16,1000,0.00022467400413006544
apply_str_lower,3,1,16,1000,0.00022831899696029723
apply_str_lower,3,1,16,1000,0.0002282049972563982
apply_str_lower,3,1,16,1000,0.00022528800764121115
apply_str_lower,3,1,16,1000,0.00022663301206193864
apply_str_lower,3,1,16,1000,0.00022880901815369725
apply_str_lower,3,1,16,1000,0.0002484360011294484
apply_str_lower,3,1,16,1000,0.00026114899083040655
apply_str_lower,3,1,16,1000,0.00025815199478529394
apply_str_lower,3,1,16,1000,0.0002593279932625592
apply_str_lower,3,1,16,1000,0.0002586359914857894
apply_str_lower,3,1,16,1000,0.00026086598518304527
apply_str_lower,3,1,16,1000,0.0002660930040292442
apply_str_lower,3,1,16,1000,0.0002452500048093498
apply_str_lower,3,1,16,1000,0.0002487130113877356
apply_str_lower,3,1,16,1000,0.00024241500068455935
apply_str_lower,3,1,16,1000,0.00023977798991836607
apply_str_lower,3,1,16,1000,0.00024086699704639614
apply_str_lower,3,1,16,1000,0.0002437270013615489
apply_str_lower,3,1,16,1000,0.00024351500906050205
apply_str_lower,3,1,16,1000,0.00024370901519432664
apply_str_lower,3,1,16,1000,0.00024099298752844334
apply_str_lower,3,1,16,1000,0.00024065497564151883
apply_str_lower,3,1,16,1000,0.00023022497771307826
apply_str_lower,3,1,16,1000,0.0002279129985254258
apply_str_lower,3,1,16,1000,0.00023121401318348944
apply_str_lower,3,1,16,1000,0.00022569001885131001
apply_str_lower,3,1,16,1000,0.000227779004490003
apply_str_lower,3,1,16,1000,0.00024242501240223646
apply_str_lower,3,1,16,1000,0.00022949700360186398
apply_str_lower,3,1,16,1000,0.00022446599905379117
apply_str_lower,3,1,16,1000,0.00028746400494128466
apply_str_lower,3,1,16,1000,0.0003002599987667054
apply_str_lower,3,1,16,1000,0.0002778769994620234
apply_str_lower,3,1,16,1000,0.00027872499777004123
apply_str_lower,3,1,16,1000,0.00027866099844686687
apply_str_lower,3,1,16,1000,0.00025637500220909715
apply_str_lower,3,1,16,1000,0.0002594650140963495
apply_str_lower,3,1,16,1000,0.0002589960058685392
apply_str_lower,3,1,16,1000,0.0002495480002835393
apply_str_lower,3,1,16,1000,0.00022675099899061024
apply_str_lower,3,1,16,1000,0.00022685900330543518
apply_str_lower,3,1,16,1000,0.00022750100470148027
apply_str_lower,3,1,16,1000,0.00022748298943042755
apply_str_lower,3,1,16,1000,0.00022743100998923182
apply_str_lower,3,1,16,1000,0.00023885499103926122
apply_str_lower,3,1,16,1000,0.0002691440167836845
apply_str_lower,3,1,16,1000,0.0002611190138850361
apply_str_lower,3,1,16,1000,0.0002615489938762039
apply_str_lower,3,1,16,1000,0.00025872100377455354
apply_str_lower,3,1,16,1000,0.0002532829821575433
apply_str_lower,3,1,16,1000,0.0002409630105830729
apply_str_lower,3,1,16,1000,0.00024536499404348433
apply_str_lower,3,1,16,1000,0.00024356998619623482
apply_str_lower,3,1,16,1000,0.00024354402557946742
apply_str_lower,3,1,16,1000,0.00024088998907245696
apply_str_lower,3,1,16,1000,0.00024004100123420358
apply_str_lower,3,1,16,1000,0.0002452670014463365
apply_str_lower,3,1,16,1000,0.00024345697602257133
apply_str_lower,3,1,16,1000,0.00024143801419995725
apply_str_lower,3,1,16,1000,0.00024122701142914593
apply_str_lower,3,1,16,1000,0.00024031399516388774
apply_str_lower,3,1,16,1000,0.0002647609799169004
apply_str_lower,3,1,16,1000,0.0002619540027808398
apply_str_lower,3,1,16,1000,0.00026099898968823254
apply_str_lower,3,1,16,1000,0.00026277900906279683
apply_str_lower,3,1,16,1000,0.00025201300741173327
apply_str_lower,3,1,16,1000,0.00022837199503555894
apply_str_lower,3,1,16,1000,0.00022590497974306345
apply_str_lower,3,1,16,1000,0.00022880901815369725
apply_str_lower,3,1,16,1000,0.00021937399287708104
apply_str_lower,3,1,16,1000,0.0002146479964721948
apply_str_lower,3,1,16,1000,0.00021757700596936047
apply_str_lower,3,1,16,1000,0.00020290599786676466
apply_str_lower,3,1,16,1000,0.0002045310102403164
apply_str_lower,3,1,16,1000,0.00020263000624254346
apply_str_lower,3,1,16,1000,0.00020619801944121718
apply_str_lower,3,1,16,1000,0.00021316000493243337
apply_str_lower,3,1,16,1000,0.00021298500359989703
apply_str_lower,3,1,16,1000,0.00022088599507696927
apply_str_lower,3,1,16,1000,0.00021975298295728862
apply_str_lower,3,1,16,1000,0.00021457302500493824
apply_str_lower,3,1,16,1000,0.00021221197675913572
apply_str_lower,3,1,16,1000,0.00021360497339628637
apply_str_lower,3,1,16,1000,0.00021267100237309933
apply_str_lower,3,1,16,1000,0.00024127800134010613
apply_str_lower,3,1,16,1000,0.0002449819876346737
apply_str_lower,3,1,16,1000,0.00024721299996599555
apply_str_lower,3,1,16,1000,0.0002500089758541435
apply_str_lower,3,1,16,1000,0.00024242501240223646
apply_str_lower,3,1,16,1000,0.00024387298617511988
apply_str_lower,3,1,16,1000,0.0002390580193605274
apply_str_lower,3,1,16,1000,0.00024349900195375085
apply_str_lower,3,1,16,1000,0.00024326101993210614
apply_str_lower,3,1,16,1000,0.0002207260113209486
apply_str_lower,3,1,16,1000,0.00020314700668677688
apply_str_lower,3,1,16,1000,0.00020653498359024525
apply_str_lower,3,1,16,1000,0.00020307902013882995
apply_str_lower,3,1,16,1000,0.0002028190065175295
apply_str_lower,3,1,16,1000,0.0002124359889421612
apply_str_lower,3,1,16,1000,0.0002450869942549616
apply_str_lower,3,1,16,1000,0.0002424280100967735
apply_str_lower,3,1,16,1000,0.00024176397710107267
apply_str_lower,3,1,16,1000,0.00024137800210155547
apply_str_lower,3,1,16,1000,0.00024308398133143783
apply_str_lower,3,1,16,1000,0.00024170201504603028
apply_str_lower,3,1,16,1000,0.0002454690111335367
apply_str_lower,3,1,16,1000,0.00025769599596969783
apply_str_lower,3,1,16,1000,0.0002198520232923329
apply_str_lower,3,1,16,1000,0.00021290400763973594
apply_str_lower,3,1,16,1000,0.0002120790013577789
apply_str_lower,3,1,16,1000,0.00021199000184424222
apply_str_lower,3,1,16,1000,0.00021841598208993673
apply_str_lower,3,1,16,1000,0.00021163799101486802
apply_str_lower,3,1,16,1000,0.00022211900795809925
apply_str_lower,3,1,16,1000,0.00022399899899028242
apply_str_lower,3,1,16,1000,0.00024374999338760972
apply_str_lower,3,1,16,1000,0.00024180099717341363
apply_str_lower,3,1,16,1000,0.00024077200214378536
apply_str_lower,3,1,16,1000,0.00023863199749030173
apply_str_lower,3,1,16,1000,0.00024816198856569827
apply_str_lower,3,1,16,1000,0.00024353599292226136
apply_str_lower,3,1,16,1000,0.0002578489948064089
apply_str_lower,3,1,16,1000,0.0002598619903437793
apply_str_lower,3,1,16,1000,0.00026120798429474235
apply_str_lower,3,1,16,1000,0.0002524490118958056
apply_str_lower,3,1,16,1000,0.00024303302052430809
apply_str_lower,3,1,16,1000,0.0002435689966659993
apply_str_lower,3,1,16,1000,0.00023323099594563246
apply_str_lower,3,1,16,1000,0.0002256479929201305
apply_str_lower,3,1,16,1000,0.00023764697834849358
apply_str_lower,3,1,16,1000,0.00022732699289917946
apply_str_lower,3,1,16,1000,0.00023755899746902287
apply_str_lower,3,1,16,1000,0.00022626901045441628
apply_str_lower,3,1,16,1000,0.0002786410041153431
apply_str_lower,3,1,16,1000,0.00028440699679777026
apply_str_lower,3,1,16,1000,0.000280012987786904
apply_str_lower,3,1,16,1000,0.0002771469880826771
apply_str_lower,3,1,16,1000,0.00024197300081141293
apply_str_lower,3,1,16,1000,0.0002430320018902421
apply_str_lower,3,1,16,1000,0.00024269698769785464
apply_str_lower,3,1,16,1000,0.00024152299738489091
apply_str_lower,3,1,16,1000,0.00023890097509138286
apply_str_lower,3,1,16,1000,0.00024113300605677068
apply_str_lower,3,1,16,1000,0.0002408989821560681
apply_str_lower,3,1,16,1000,0.00024032301735132933
apply_str_lower,3,1,16,1000,0.00024950498482212424
apply_str_lower,3,1,16,1000,0.00024361201212741435
apply_str_lower,3,1,16,1000,0.00024362801923416555
apply_str_lower,3,1,16,1000,0.0002420710225123912
apply_str_lower,3,1,16,1000,0.00024209701223298907
apply_str_lower,3,1,16,1000,0.00024464799207635224
apply_str_lower,3,1,16,1000,0.00024718098575249314
apply_str_lower,3,1,16,1000,0.00024305001716129482
apply_str_lower,3,1,16,1000,0.0002406940038781613
apply_str_lower,3,1,16,1000,0.00024523100000806153
apply_str_lower,3,1,16,1000,0.0002576440165285021
apply_str_lower,3,1,16,1000,0.000258565996773541
apply_str_lower,3,1,16,1000,0.000256400991929695
apply_str_lower,3,1,16,1000,0.00022579901269637048
apply_str_lower,3,1,16,1000,0.00022875700960867107
apply_str_lower,3,1,16,1000,0.00022858500597067177
apply_str_lower,3,1,16,1000,0.0002459530078340322
apply_str_lower,3,1,16,1000,0.00022727000759914517
apply_str_lower,3,1,16,1000,0.0002269789983984083
apply_str_lower,3,1,16,1000,0.0002295580052305013
apply_str_lower,3,1,16,1000,0.0002280619810335338
apply_str_lower,3,1,16,1000,0.00022679197718389332
apply_str_lower,3,1,16,1000,0.00022454699501395226
apply_str_lower,3,1,16,1000,0.00022641100804321468
apply_str_lower,3,1,16,1000,0.00021568400552496314
apply_str_lower,3,1,16,1000,0.00021324498811736703
apply_str_lower,3,1,16,1000,0.0002138039853889495
apply_str_lower,3,1,16,1000,0.0002120919816661626
apply_str_lower,3,1,16,1000,0.0002139309945050627
apply_str_lower,3,1,16,1000,0.00021478600683622062
apply_str_lower,3,1,16,1000,0.0002130049979314208
apply_str_lower,3,1,16,1000,0.00021231500431895256
apply_str_lower,3,1,16,1000,0.00021974500850774348
apply_str_lower,3,1,16,1000,0.00022827801876701415
apply_str_lower,3,1,16,1000,0.00023486698046326637
apply_str_lower,3,1,16,1000,0.00022766899201087654
apply_str_lower,3,1,16,1000,0.0002268149983137846
apply_str_lower,3,1,16,1000,0.0002251719997730106
apply_str_lower,3,1,16,1000,0.00022462199558503926
